id,titulo,precio_usd,dormitorios,banos,m2,m2_construidos,zona,latitud,longitud,anio_construccion,antiguedad_anos,es_proyecto,estado,link,imagen
193365787,Venta Apartamento 2 dormitorios con parrillero Propio vista al mar,390000.0,2.0,3.0,122.0,156.0,Playa Brava,-34.9439419825529,-54.92169816773683,2018.0,,False,3,https://www.infocasas.com.uy/venta-apartamento-2-dormitorios-con-parrillero-propio-vista-al-mar/193365787,https://cdn1.infocasas.com.uy/repo/img/192_AIXA-225-TRA_142.jpg
193538700,"Apartamento en Punta del Este, Brava",390000.0,3.0,3.0,132.0,0.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-punta-del-este-brava/193538700,https://cdn1.infocasas.com.uy/repo/img/176807675_RHS-408-TRA_850.jpg
193639810,Apartamento en Venta 1 dormitorio Garaje sobre Roosevelt Punta del Este,168000.0,1.0,1.0,40.0,40.0,Roosevelt,-34.9263471,-54.9488309,,2.0,False,3,https://www.infocasas.com.uy/apartamento-en-venta-1-dormitorio-garaje-sobre-roosevelt-punta-del-este/193639810,https://cdn2.infocasas.com.uy/repo/img/69e120f844a2e_infocdn__rslurvthcuafsmukngrst79b9ziaetqy3jpvwkunjpg.jpg
191179839,"Exclusivo Apartamento en Primera linea, 3 dormitorios y Dep de Servicio, Playa Brava",430000.0,3.0,2.0,130.0,0.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/exclusivo-apartamento-en-primera-linea-3-dormitorios-y-dep-de-servicio-playa-brava/191179839,https://cdn1.infocasas.com.uy/repo/img/5226_NLV-7405-TRA_122.jpg
190228524,FRENTE A LA BRAVA VENTA DE DEPARTAMENTO DE DOS DORMITORIOS,310000.0,2.0,2.0,86.0,1.0,Playa Brava,-34.953255719068174,-54.930722763137844,,,False,4,https://www.infocasas.com.uy/frente-a-la-brava-venta-de-departamento-de-dos-dormitorios/190228524,https://cdn1.infocasas.com.uy/repo/img/73429_PMI-9011-TRA_757.jpg
190332668,Apartamento de 3 dormitorios en La Pastora - Punta del Este,665000.0,3.0,2.0,100.0,121.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-de-3-dormitorios-en-la-pastora-punta-del-este/190332668,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-9772-TRA_493.jpg
193170788,Venta Apto 4 suites en Edificio Imperiale Brava Punta,1040000.0,4.0,4.0,215.0,250.0,Playa Brava,-34.9345765,-54.9029916,,,False,4,https://www.infocasas.com.uy/venta-apto-4-suites-en-edificio-imperiale-brava-punta/193170788,https://cdn1.infocasas.com.uy/repo/img/974465_TRU-471-TRA_857.jpg
192897494,EDFICIO ACQUA - 3 SUITE,3100000.0,3.0,4.0,278.0,456.0,Playa Brava,-34.93320903763326,-54.9022764949707,,,False,4,https://www.infocasas.com.uy/edficio-acqua-3-suite/192897494,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-7619-TRA_295.jpg
192123875,PORTO SANTO - 3 DORMITORIOS,245000.0,3.0,3.0,84.0,105.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/porto-santo-3-dormitorios/192123875,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-4318-TRA_378.jpg
192124058,ROOSEVELT CENTER - 3 DORM,440000.0,3.0,2.0,143.0,155.0,Roosevelt,0,0,,,False,4,https://www.infocasas.com.uy/roosevelt-center-3-dorm/192124058,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-5560-TRA_509.jpg
191633078,"Apartamento en venta en Torre Esmeralda de 3 dormitorios, en Punta del Este",330000.0,2.0,2.0,120.0,140.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-en-torre-esmeralda-de-3-dormitorios-en-punta-del-este/191633078,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-10312-TRA_160.jpg
192383615,Venta Apartamento - Puerto  Punta Del Este - 4 Dormitorios,690000.0,4.0,3.0,172.0,172.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/venta-apartamento-puerto-punta-del-este-4-dormitorios/192383615,https://cdn1.infocasas.com.uy/repo/img/175989553_DYT-13784-TRA_450.jpg
192934870,Apartamento en Punta del Este. 2 dormitorios y parrillero,270000.0,2.0,2.0,88.0,62.0,Punta del Este,-34.9281082,-54.8961175,2016.0,3.0,False,3,https://www.infocasas.com.uy/apartamento-en-punta-del-este-2-dormitorios-y-parrillero/192934870,https://cdn1.infocasas.com.uy/web/68df7c935c23b_infocdn.jpg
191074957,"Apartamento en venta de 2 dormitorios, 2 baños en península, Punta del Este",165000.0,2.0,2.0,52.0,52.0,Península,0,0,,,False,3,https://www.infocasas.com.uy/apartamento-en-venta-de-2-dormitorios-2-baños-en-peninsula-punta-del-este/191074957,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-9916-TRA_679.jpg
190558897,Excelente oportunidad en Silente I Punta Del Este,710000.0,3.0,3.0,168.0,227.0,Rincón del Indio,0,0,,,False,3,https://www.infocasas.com.uy/excelente-oportunidad-en-silente-i-punta-del-este/190558897,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-19234-TRA_885.jpg
190475203,Departamento en venta en Forest Tower II,345000.0,3.0,2.0,100.0,112.0,Playa Mansa,-34.95179598715231,-54.93330490157471,,,False,3,https://www.infocasas.com.uy/departamento-en-venta-en-forest-tower-ii/190475203,https://cdn1.infocasas.com.uy/repo/img/261_GII-564-TRA_475.jpg
188849188,Apartamentos en Pinares,285000.0,2.0,3.0,117.0,77.0,Pinares,-34.90814551431848,-55.01047556598662,,,False,4,https://www.infocasas.com.uy/apartamentos-en-pinares/188849188,https://cdn1.infocasas.com.uy/repo/img/250_385_794.jpg
193166589,Venta espectacular Penthouse Punta Roosevelt 2D con Amenities,320000.0,2.0,2.0,70.0,85.0,Roosevelt,-34.9333546,-54.940614,,,False,3,https://www.infocasas.com.uy/venta-espectacular-penthouse-punta-roosevelt-2d-con-amenities/193166589,https://cdn1.infocasas.com.uy/repo/img/974465_TRU-682-TRA_982.jpg
193507694,PENINSULA EXCELENTE VISTA!! 1 DORMITORIO Y MEDIO,198000.0,1.0,1.0,1.0,1.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/peninsula-excelente-vista-1-dormitorio-y-medio/193507694,https://cdn1.infocasas.com.uy/repo/img/173211400_SPP-16556-TRA_99.jpg
193507764,APARTAMENTO EN VENTA 3 DORMITORIOS - TERRAZA CON PARRILLERO,350000.0,3.0,2.0,83.0,162.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-3-dormitorios-terraza-con-parrillero/193507764,https://cdn1.infocasas.com.uy/repo/img/173211400_SPP-16904-TRA_508.jpg
193574306,APARTAMENTO EN VENTA 3 DORMITORIOS - MANSA INN II,425000.0,3.0,2.0,93.0,113.0,Playa Mansa,0,0,2023.0,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-3-dormitorios-mansa-inn-ii/193574306,https://cdn1.infocasas.com.uy/repo/img/132785_RSP-18261-TRA_71.jpg
193101344,VENDO APARTAMENTO EN PENINSULA,240000.0,2.0,2.0,80.0,80.0,Punta del Este,0,0,,,False,4,https://www.infocasas.com.uy/vendo-apartamento-en-peninsula/193101344,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-11397-TRA_401.jpg
193310416,Tu casa con la seguridad de un edificio!,335000.0,4.0,3.0,138.0,138.0,Playa Mansa,-34.92446989079846,-54.95612219345801,,,False,4,https://www.infocasas.com.uy/tu-casa-con-la-seguridad-de-un-edificio/193310416,https://cdn1.infocasas.com.uy/repo/img/261_GII-3379-TRA_522.jpg
193682797,Apartamento en venta Punta del Este,140000.0,1.0,1.0,48.0,48.0,Roosevelt,0,0,,,False,3,https://www.infocasas.com.uy/apartamento-en-venta-punta-del-este/193682797,https://cdn1.infocasas.com.uy/repo/img/173903975_KCP-21089474-TRA_666.jpg
190930258,Venta apartamento 3 dormitorios con parrillero Rincón del Indio Punta del Este,475000.0,3.0,3.0,151.0,122.0,Rincón del Indio,-34.9253389,-54.8912941,2018.0,,False,4,https://www.infocasas.com.uy/venta-apartamento-3-dormitorios-con-parrillero-rincon-del-indio-punta-del-este/190930258,https://cdn1.infocasas.com.uy/web/68789beb167a8_infocdn.jpg
192203677,"Apartamento de dos dormitorios con parrillero en venta, Punta del Este.",220000.0,2.0,2.0,64.0,77.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-de-dos-dormitorios-con-parrillero-en-venta-punta-del-este/192203677,https://cdn1.infocasas.com.uy/repo/img/405_CCP-38051-TRA_333.jpg
193672506,Beverly Tower Punta del Este Tres Suites y Dependencia,870000.0,3.0,4.0,157.0,180.0,Playa Mansa,-34.94883243623474,-54.94032507141112,,,False,3,https://www.infocasas.com.uy/beverly-tower-punta-del-este-tres-suites-y-dependencia/193672506,https://cdn1.infocasas.com.uy/repo/img/405_CCP-31816-TRA_1000.jpg
193755613,Venta apartamento frente al mar  Punta del Este,1350000.0,3.0,4.0,223.0,223.0,Playa Brava,-34.9459265,-54.9223078,,2.0,False,3,https://www.infocasas.com.uy/venta-apartamento-frente-al-mar-punta-del-este/193755613,https://cdn2.infocasas.com.uy/repo/img/6a077c2a4848e_infocdn__zjnuxzhxqfdnlmtc4czaqt2xsy1n3ynwx7xe3mzhjpg.jpg
192897977,Apartamento de 3 dormitorios primer linea al mar,310000.0,3.0,2.0,140.0,160.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-de-3-dormitorios-primer-linea-al-mar/192897977,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-11232-TRA_883.jpg
192741257,Excepcional vista en Peninsula,295000.0,3.0,2.0,95.0,95.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/excepcional-vista-en-peninsula/192741257,https://cdn1.infocasas.com.uy/repo/img/277358_OJD-41247-TRA_803.jpg
193638524,Vendo departamento en Punta del Este Primera Linea,520000.0,3.0,3.0,175.0,200.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/vendo-departamento-en-punta-del-este-primera-linea/193638524,https://cdn1.infocasas.com.uy/repo/img/176836142_ESP-36-TRA_73.jpg
193127323,ONE 1 CENTRAL 3 SUITE,498000.0,3.0,4.0,136.0,166.0,Roosevelt,0,0,,,False,4,https://www.infocasas.com.uy/one-1-central-3-suite/193127323,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-7712-TRA_434.jpg
190706788,"Apartamento en Le Jardin, en venta y alquiler Punta del este",670000.0,3.0,3.0,110.0,123.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-le-jardin-en-venta-y-alquiler-punta-del-este/190706788,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-1714-TRA_191.jpg
189830932,"Espectacular Penthouse frente al mar de 4 dormitorios en venta, Punta del Este",2880000.0,4.0,3.0,400.0,772.0,Playa Brava,0,0,,,False,3,https://www.infocasas.com.uy/espectacular-penthouse-frente-al-mar-de-4-dormitorios-en-venta-punta-del-este/189830932,https://cdn1.infocasas.com.uy/repo/img/173012432_NDM-2298-TRA_810.jpg
191761137,"Apartamento en venta de 3 dormitorios en Casino Tower, Punta del Este.",490000.0,3.0,3.0,220.0,240.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-de-3-dormitorios-en-casino-tower-punta-del-este/191761137,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-10399-TRA_432.jpg
187305638,DEPARTAMENTO 2 DORMITORIOS EN PISO ALTO,245000.0,2.0,2.0,75.0,90.0,Roosevelt,-34.9333546,-54.940614,,,False,4,https://www.infocasas.com.uy/departamento-2-dormitorios-en-piso-alto/187305638,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-656-TRA_932.jpg#HASTH
193625963,"Playa Mansa, apartamento en venta 4 dormitorios",390000.0,4.0,3.0,116.0,129.0,Playa Mansa,0,0,,,False,2,https://www.infocasas.com.uy/playa-mansa-apartamento-en-venta-4-dormitorios/193625963,https://cdn1.infocasas.com.uy/repo/img/203121_SIP-11385-TRA_401.jpg
193625927,PENINSULA VENTA DE APARTAMENTO DE 2 DORMITORIOS + DEPENDENCIA PUNTA DEL ESTE,320000.0,2.0,2.0,112.0,112.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/peninsula-venta-de-apartamento-de-2-dormitorios-dependencia-punta-del-este/193625927,https://cdn1.infocasas.com.uy/repo/img/5226_NLV-225235-TRA_492.jpg
193175692,"Vende espectacular Apartamento de 2 dormitorios frente al Océano en la Brava, Punta del Este",570000.0,2.0,2.0,127.0,159.0,Playa Brava,0,0,,,False,3,https://www.infocasas.com.uy/vende-espectacular-apartamento-de-2-dormitorios-frente-al-oceano-en-la-brava-punta-del-este/193175692,https://cdn1.infocasas.com.uy/repo/img/176512310_MIL-50-TRA_422.jpg
193343636,Venta apartamento de 1 dormitorio en Punta del Este,160170.0,1.0,1.0,44.0,41.0,Punta del Este,-34.946515,-54.9404302,2026.0,,False,7,https://www.infocasas.com.uy/venta-apartamento-de-1-dormitorio-en-punta-del-este/193343636,https://cdn1.infocasas.com.uy/repo/img/735153_TBR-TBR-5183_804.jpg
193443760,VENTA APARTAMENTO 2 DORMITORIOS Y MEDIO - MARENOSTRUM II,215000.0,2.0,2.0,70.0,85.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/venta-apartamento-2-dormitorios-y-medio-marenostrum-ii/193443760,https://cdn1.infocasas.com.uy/repo/img/132785_RSP-13025-TRA_399.jpg
192835103,"Apartamento en venta Punta del Este, Roosevelt",180000.0,2.0,2.0,60.0,60.0,Roosevelt,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-punta-del-este-roosevelt/192835103,https://cdn1.infocasas.com.uy/repo/img/173255338_EV-3735-TRA_298.jpg
192762139,Vende espectacular apartamento en Brava de 3 dormitorios. - Edificio / Torre Silente Block II - Ref : PBI15121,750000.0,3.0,3.0,180.0,243.0,Playa Brava,0,0,,,False,3,https://www.infocasas.com.uy/vende-espectacular-apartamento-en-brava-de-3-dormitorios-edificio-torre-silente-block-ii-ref-pbi15121/192762139,https://cdn1.infocasas.com.uy/repo/img/148805_PBI-15121-TRA_281.jpg
192649472,Venta apartamento 3 dormitorios con parrillero Rincón del Indio Punta del Este,498000.0,3.0,3.0,170.0,107.0,Rincón del Indio,-34.9253389,-54.8912941,2018.0,,False,4,https://www.infocasas.com.uy/venta-apartamento-3-dormitorios-con-parrillero-rincon-del-indio-punta-del-este/192649472,https://cdn1.infocasas.com.uy/web/68789c1ca24c3_infocdn.jpg
192769651,"Tiburón Terraza - espacialidad, servicio y confort",1780000.0,3.0,3.0,371.0,283.0,Playa Brava,-34.9179339048,-54.8693106944,2016.0,,False,4,https://www.infocasas.com.uy/tiburon-terraza-espacialidad-servicio-y-confort/192769651,https://cdn1.infocasas.com.uy/web/68a56fb748042_infocdn.jpg
193676228,Gala Tower Esquinero En venta Piso Alto,600000.0,3.0,3.0,96.0,106.0,Playa Mansa,-34.918002,-54.9765911,,,False,4,https://www.infocasas.com.uy/gala-tower-esquinero-en-venta-piso-alto/193676228,https://cdn1.infocasas.com.uy/repo/img/405_CCP-40068-TRA_649.jpg
193538922,"Apartamento a estrenar en venta en playa brava, Punta del Este",235000.0,2.0,1.0,59.0,70.0,Playa Brava,-34.952897094998065,-54.93185180632934,,,False,4,https://www.infocasas.com.uy/apartamento-a-estrenar-en-venta-en-playa-brava-punta-del-este/193538922,https://cdn1.infocasas.com.uy/repo/img/176807675_RHS-2297-TRA_951.jpg
193538923,"Importante apartamento en venta en av. Roosevelt, Punta del Este",350000.0,3.0,3.0,119.0,130.0,Roosevelt,-34.922374596920776,-54.952845623092635,,,False,4,https://www.infocasas.com.uy/importante-apartamento-en-venta-en-av-roosevelt-punta-del-este/193538923,https://cdn1.infocasas.com.uy/repo/img/176807675_RHS-2298-TRA_267.jpg
193538829,"Apartamento en Punta del Este, Brava",350000.0,3.0,2.0,99.0,0.0,Playa Brava,-34.947924,-54.92697649999999,,,False,4,https://www.infocasas.com.uy/apartamento-en-punta-del-este-brava/193538829,https://cdn1.infocasas.com.uy/repo/img/176807675_RHS-1133-TRA_274.jpg
192552257,VENTA APARTAMENTO DOS DORMITORIOS PUNTA DEL ESTE EDIFICIO TORRES DEL PLATA,360000.0,2.0,2.0,180.0,180.0,Aidy Grill,-34.954579140006885,-54.934628059463485,,,False,3,https://www.infocasas.com.uy/venta-apartamento-dos-dormitorios-punta-del-este-edificio-torres-del-plata/192552257,https://cdn1.infocasas.com.uy/repo/img/173608396_HAUS-60-TRA_217.jpg
193469926,Apartamento en Punta del Este - Cipriani 9685,1811775.0,2.0,3.0,206.0,203.0,Punta del Este,-34.9446819,-54.9193943,2026.0,,False,7,https://www.infocasas.com.uy/apartamento-en-punta-del-este-cipriani-9685/193469926,https://cdn1.infocasas.com.uy/repo/img/37_CBR-CBR-1217_712.jpg
192129628,EDIFICIO SOPHIA - 2 DORMS,220000.0,2.0,2.0,62.0,82.0,Playa Mansa,0,0,2024.0,,False,1,https://www.infocasas.com.uy/edificio-sophia-2-dorms/192129628,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-6495-TRA_380.jpg
192898021,VENTA DEPARTAMENTO GOLDEN GATE,1050000.0,3.0,5.0,216.0,280.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/venta-departamento-golden-gate/192898021,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-7586-TRA_519.jpg
192980733,"VENTA - Punta del Este, Precioso apartamento 3 dorm, 2 baños en ARCOBALENO",215000.0,3.0,2.0,80.0,80.0,Playa Mansa,-34.9266138,-54.9530963,,5.0,False,2,https://www.infocasas.com.uy/venta-punta-del-este-precioso-apartamento-3-dorm-2-baños-en-arcobaleno/192980733,https://cdn2.infocasas.com.uy/repo/img/68eea1d85a3ec_infocdn__xgp1u5waxmine0lsr2pj1nl3ovpfix3hvwrp9vo3jpg.jpg
193075296,Apartamento piso alto sobre la mansa de 2 dormitorios mas dependencia.,730000.0,2.0,4.0,155.0,164.0,Playa Mansa,-34.92776647304645,-54.96127032210693,,,False,4,https://www.infocasas.com.uy/apartamento-piso-alto-sobre-la-mansa-de-2-dormitorios-mas-dependencia/193075296,https://cdn1.infocasas.com.uy/repo/img/176283692_BON-155-TRA_290.jpg
193538679,"Apartamento en Punta del Este, Brava",270000.0,2.0,2.0,70.0,0.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-punta-del-este-brava/193538679,https://cdn1.infocasas.com.uy/repo/img/176807675_RHS-387-TRA_103.jpg
193495734,"Apartamento de 2 dormitorios en venta con garaje, parada 10 de la mansa, full equipado.",310000.0,2.0,2.0,65.0,77.0,Playa Mansa,0,0,,,False,3,https://www.infocasas.com.uy/apartamento-de-2-dormitorios-en-venta-con-garaje-parada-10-de-la-mansa-full-equipado/193495734,https://cdn1.infocasas.com.uy/repo/img/37506_PPT-9647-TRA_42.jpg
193505715,CORAL TOWER VENTA DE APARTAMENTO DE 3 SUITES + DEPENENDECNIA PLAYA MANSA PUNTA DEL ESTE,890000.0,3.0,3.0,140.0,170.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/coral-tower-venta-de-apartamento-de-3-suites-depenendecnia-playa-mansa-punta-del-este/193505715,https://cdn1.infocasas.com.uy/repo/img/173255338_EV-4305-TRA_561.jpg
193188929,"Apartamento en Venta en Torre Antares, Roosevelt, Punta del Este, 2 Dormitorios.",208000.0,2.0,2.0,65.0,65.0,Roosevelt,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-en-torre-antares-roosevelt-punta-del-este-2-dormitorios/193188929,https://cdn1.infocasas.com.uy/repo/img/5226_NLV-1892-TRA_179.jpg
190615502,Departamento de 3 dormitorios con Terraza en Punta del Este,345000.0,3.0,2.0,82.0,0.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/departamento-de-3-dormitorios-con-terraza-en-punta-del-este/190615502,https://cdn1.infocasas.com.uy/repo/img/173255338_EV-2488-TRA_770.jpg
193244262,Vende apartamento de 1 dormitorio en Punta del Este,165000.0,1.0,1.0,41.0,41.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/vende-apartamento-de-1-dormitorio-en-punta-del-este/193244262,https://cdn1.infocasas.com.uy/repo/img/261_GII-727-TRA_550.jpg
192639669,Venta Apartamento San Rafael Punta del Este Parrillero Propio,175000.0,1.0,1.0,57.0,47.0,San Rafael,-34.9336843,-54.9234901,2019.0,,False,4,https://www.infocasas.com.uy/venta-apartamento-san-rafael-punta-del-este-parrillero-propio/192639669,https://cdn1.infocasas.com.uy/web/6875f8e6e5e18_infocdn.jpg
192978184,¡Oportunidad! Apartamento 2 y Dep Dormitorios En Edificio Poseidón - Playa Mansa,630000.0,2.0,2.0,93.0,120.0,Playa Mansa,-34.9079724129577,-55.00864886214599,2022.0,,False,3,https://www.infocasas.com.uy/¡oportunidad-apartamento-2-y-dep-dormitorios-en-edificio-poseidon-playa-mansa/192978184,https://cdn1.infocasas.com.uy/repo/img/175659749_EBR-809-TRA_262.jpg
193469927,Apartamento en Punta del Este - Cipriani 9686,3604500.0,4.0,3.0,425.0,405.0,Punta del Este,-34.9446819,-54.9193943,2026.0,,False,7,https://www.infocasas.com.uy/apartamento-en-punta-del-este-cipriani-9686/193469927,https://cdn1.infocasas.com.uy/repo/img/37_CBR-CBR-1218_234.jpg
192645062,TORRE PLAZA 3 DORMITORIOS,350000.0,3.0,2.0,110.0,110.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/torre-plaza-3-dormitorios/192645062,https://cdn1.infocasas.com.uy/repo/img/256162_MKT-7528-TRA_37.jpg
193483193,Draga Inn - Exclusivo apartamento con terraza privada y vista al mar,520000.0,3.0,4.0,178.0,200.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/draga-inn-exclusivo-apartamento-con-terraza-privada-y-vista-al-mar/193483193,https://cdn1.infocasas.com.uy/repo/img/5226_NLV-224904-TRA_225.jpg
193178562,APARTAMENTO EN VENTA 3 DORMNITORIOS EN TORRE LE PARC IV,1250000.0,3.0,3.0,156.0,182.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-3-dormnitorios-en-torre-le-parc-iv/193178562,https://cdn1.infocasas.com.uy/repo/img/132785_RSP-17720-TRA_398.jpg
193564090,Apartamento EN venta 1 DORMITORIO,155000.0,1.0,1.0,50.0,45.0,Punta del Este,-34.9618918,-54.9441118,,,False,7,https://www.infocasas.com.uy/apartamento-en-venta-1-dormitorio/193564090,https://cdn1.infocasas.com.uy/repo/img/330123_JPD-JPD-2139_733.jpg
193106859,TORRE WILSON - 3 DORM Y DEPENDENCIA - ALQUILER DE TEMPORADA,398000.0,3.0,3.0,130.0,130.0,Playa Mansa,0,0,,,False,4,https://www.infocasas.com.uy/torre-wilson-3-dorm-y-dependencia-alquiler-de-temporada/193106859,https://cdn1.infocasas.com.uy/repo/img/173862716_DSA-1164-TRA_630.jpg
193143520,Apartamento en Venta Roosevelt - Punta del Este,189000.0,1.0,2.0,45.0,50.0,Roosevelt,-34.9324265,-54.9418277,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-roosevelt-punta-del-este/193143520,https://cdn1.infocasas.com.uy/repo/img/599681_FDE-320-TRA_72.jpg
192982246,Excepcional planta en primera linea mansa,750000.0,3.0,4.0,170.0,205.0,Playa Mansa,-34.918002,-54.9765911,,,False,4,https://www.infocasas.com.uy/excepcional-planta-en-primera-linea-mansa/192982246,https://cdn1.infocasas.com.uy/repo/img/197419_ADD-6708-TRA_957.jpg
193469928,Apartamento en Punta del Este - Cipriani 9687,7938000.0,6.0,3.0,869.0,810.0,Punta del Este,-34.9446819,-54.9193943,2026.0,,False,7,https://www.infocasas.com.uy/apartamento-en-punta-del-este-cipriani-9687/193469928,https://cdn1.infocasas.com.uy/repo/img/37_CBR-CBR-1219_190.jpg
193512419,Apartamento en venta con barbacoa propia,200000.0,2.0,2.0,65.0,65.0,Playa Mansa,-34.918002,-54.9765911,,,False,4,https://www.infocasas.com.uy/apartamento-en-venta-con-barbacoa-propia/193512419,https://cdn1.infocasas.com.uy/repo/img/173211400_SPP-16848-TRA_99.jpg
193617517,Departamento en venta en Forest Tower II,369000.0,3.0,2.0,104.0,116.0,Playa Mansa,-34.95179598715231,-54.93330490157471,,,False,3,https://www.infocasas.com.uy/departamento-en-venta-en-forest-tower-ii/193617517,https://cdn1.infocasas.com.uy/repo/img/261_GII-3694-TRA_514.jpg
191941584,VENTA APARTAMENTO RINCON DEL BOSQUE  3 DORMITORIOS,440000.0,3.0,2.0,130.0,130.0,Rincón del Indio,-34.928568464321074,-54.89860062797545,,,False,3,https://www.infocasas.com.uy/venta-apartamento-rincon-del-bosque-3-dormitorios/191941584,https://cdn1.infocasas.com.uy/repo/img/173608396_HAUS-171-TRA_540.jpg
191562015,Apartamento para disfrutar en Península.,104000.0,2.0,1.0,42.0,42.0,Península,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-para-disfrutar-en-peninsula/191562015,https://cdn1.infocasas.com.uy/repo/img/173255338_EV-1900-TRA_334.jpg
193564495,"Surfside. 1 dorm de lujo, garaje y baulera.",380000.0,1.0,1.0,95.0,136.0,Playa Brava,-34.9189289382084,-54.87300786251845,2021.0,,False,3,https://www.infocasas.com.uy/surfside-1-dorm-de-lujo-garaje-y-baulera/193564495,https://cdn1.infocasas.com.uy/repo/img/243_NYP-40203-TRA_521.jpg
193598960,Venta Chiverta Torre Manhattan piso alto,449000.0,3.0,2.0,100.0,130.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/venta-chiverta-torre-manhattan-piso-alto/193598960,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-11901-TRA_231.jpg
193431047,Punta del Este -  en Venta - San Rafael - 3 dormitorios 2 baños parrilla piscina jardín parrillero,272000.0,3.0,2.0,96.0,96.0,San Rafael,-34.9356751679,-54.9251214274,2018.0,,False,4,https://www.infocasas.com.uy/punta-del-este-en-venta-san-rafael-3-dormitorios-2-baños-parrilla-piscina-jardin-parrillero/193431047,https://cdn1.infocasas.com.uy/web/699dc9613c320_infocdn.jpg
193688184,Vende apartamento de 1 dormitorio y medio en Punta del Este,200000.0,1.0,1.0,49.0,63.0,Playa Brava,0,0,,,False,4,https://www.infocasas.com.uy/vende-apartamento-de-1-dormitorio-y-medio-en-punta-del-este/193688184,https://cdn1.infocasas.com.uy/repo/img/599524_PAR-11957-TRA_571.jpg
193370341,Veramansa 2 dormitorios en venta,430000.0,2.0,2.0,93.0,120.0,Playa Mansa,0,0,,,False,3,https://www.infocasas.com.uy/veramansa-2-dormitorios-en-venta/193370341,https://cdn1.infocasas.com.uy/repo/img/203121_SIP-1995-TRA_522.jpg
193198698,APARTAMENTO VENTA 2 DORMITORIOS - EDIFICIO FONTAINEBLEAU,195000.0,2.0,1.0,48.0,51.0,Roosevelt,0,0,,,False,4,https://www.infocasas.com.uy/apartamento-venta-2-dormitorios-edificio-fontainebleau/193198698,https://cdn1.infocasas.com.uy/repo/img/132785_RSP-17612-TRA_969.jpg
193166251,"Hermoso Penthouse con vista Panoramica, excelente ubicacion. Place Lafayette",480000.0,2.0,2.0,98.0,0.0,Roosevelt,0,0,,,False,3,https://www.infocasas.com.uy/hermoso-penthouse-con-vista-panoramica-excelente-ubicacion-place-lafayette/193166251,https://cdn1.infocasas.com.uy/repo/img/176512310_MIL-79-TRA_558.jpg
